Metabolite,LOD,LOQ,Croco_10-7_filtrate_1,Croco_10-7_filtrate_2,Croco_10-7_filtrate_3,Croco_10-7_filtrate_4,Croco_10-7_filtrate_5,Croco_10-7_filtrate_6,Croco_10-7_filtrate_B1,Croco_10-7_filtrate_B2,Croco_10-7_filtrate_B3,Croco_10-7_filtrate_B4,Ehux_9-22_filtrate_1,Ehux_9-22_filtrate_2,Ehux_9-22_filtrate_3,Ehux_9-22_filtrate_4,Ehux_9-22_filtrate_5,Ehux_9-22_filtrate_6,Ehux_9-22_filtrate_B1,Ehux_9-22_filtrate_B2,Ehux_9-22_filtrate_B3,Ehux_9-22_filtrate_B4,MM_10-10_filtrate_1,MM_10-10_filtrate_2,MM_10-10_filtrate_3,MM_10-10_filtrate_4,MM_10-10_filtrate_5,MM_10-10_filtrate_6,MM_10-10_filtrate_B1,MM_10-10_filtrate_B2,MM_10-10_filtrate_B3,MM_10-10_filtrate_B4,Pro_11-18_filtrate_1,Pro_11-18_filtrate_2,Pro_11-18_filtrate_3,Pro_11-18_filtrate_4,Pro_11-18_filtrate_5,Pro_11-18_filtrate_6,Pro_11-18_filtrate_B1,Pro_11-18_filtrate_B2,Syn_10-30_filtrate_1,Syn_10-30_filtrate_2,Syn_10-30_filtrate_3,Syn_10-30_filtrate_4,Syn_10-30_filtrate_5,Syn_10-30_filtrate_6,Syn_10-30_filtrate_B1,Syn_10-30_filtrate_B2,Syn_10-30_filtrate_B3,Syn_10-30_filtrate_B4,Tpsu_9-24_filtrate_1,Tpsu_9-24_filtrate_2,Tpsu_9-24_filtrate_3,Tpsu_9-24_filtrate_4,Tpsu_9-24_filtrate_5,Tpsu_9-24_filtrate_6,Tpsu_9-24_filtrate_B1,Tpsu_9-24_filtrate_B2,Tpsu_9-24_filtrate_B3,Tpsu_9-24_filtrate_B4,pool01,pool02,pool03,pool04,pool05,pool06,pool07,pool08,pool09,pool10,pool11
"aspartate neg",0.336367001341859,1.01929394346018,67.6393105967501,51.6775748575223,65.6180821138455,60.2762352235439,54.876684405135,54.0976533818528,4.35925258137483,5.99479350545844,4.02932179337746,3.2603156442808,2.8661878507263,3.57520022192996,9.10426575194711,7.34931042810256,4.23740472612216,5.2982017813673,1.06719436739388,1.95031634422812,5.14827539028725,2.284352865269,45.5159883493617,46.8111992257725,48.9290655041049,52.6975907974702,40.8685009253566,69.6165890694724,1.32296475866014,1.61798398512947,1.09891823856732,1.97990166559345,52.9271849992582,47.0429211554972,47.7340806971542,55.9704448027388,130.510266369412,49.4401584594184,0,0.541184368191268,11.600380211614,2.84197559589744,15.2880856440788,3.7452590393732,6.90017359699205,4.78435436172834,2.14022040845591,3.70550770049143,3.43142585041561,3.87923171119749,17.9910117711945,19.723449541076,20.207265158334,23.7931727865097,21.6002601814377,21.7025626455488,3.74318131415732,4.26289438025949,2.9162227964102,1.89532358359066,23.1749002078412,23.1765378061045,22.9888308082786,22.9803521557241,23.6014805528896,23.0256878676756,23.1911274744907,23.3282666003843,23.3120752129941,23.3823439739152,23.7144700282741
"aspartate pos",0.302788814926842,0.917541863414672,48.2061174219568,40.2726693420177,48.6571533237002,45.366849739205,39.4690005215915,39.576289847422,4.27203665757802,5.25359309286547,3.92701698316871,3.69429082701061,3.54461485055096,3.90409021452843,7.69094378976038,6.07256154082042,4.37766015830706,4.96722255465356,2.37205497594093,2.96843783242022,5.20659467719787,3.13417829607714,27.9416378066666,27.3812727349588,31.7582657669737,29.9013720594491,24.2337044598857,41.0290140309713,2.48486548427864,2.64124632510639,2.22776610642521,2.84398387712191,40.9113421076204,34.0586491834025,35.4823866537212,45.5457403148393,108.34014484057,37.2302024233882,0,1.9143252109308,10.2262419099947,3.60421063646896,12.5863429186056,4.29689680816007,6.29382383592643,4.94385224112685,3.02715998007734,4.01016437091429,3.90328684502614,4.26695888471082,13.7505990709651,14.5624761934779,17.2174256070722,17.0948432065101,17.0368924990664,16.7875018314713,4.24265791815896,4.54923553279273,3.58225560757123,2.87183929433341,17.5224097513392,16.6488358262552,16.4353453082362,16.9534902444618,17.168661760581,17.0717016231606,17.0095719606886,18.1779711324309,17.7844428920978,16.9883819214423,16.5028090975908
"chitobiose pos",0.156737006625474,0.474960626137801,0.368255687513887,0,0,0.237192167878102,0,0,0.300187266994987,0,0.350869453234219,0.359133196084083,0,0.243313385763078,0.47669766237264,0.680026671571141,1.89510880718889,0.410379875924166,0.244595966679957,0.543941591398815,0.231765429770813,0.421924859443406,0.321362015783367,0.60844069368119,0.619705485536498,0.422356357167594,0.326560024345445,0.507830410571187,0.30648925083514,0,0.359986365076861,0.488087950960976,0.28470721769714,0,0,0.290463344993608,0.366821256613075,0,0,0,0.330619736432907,0.710395140102661,0,0,0,0.299349652028735,0.290866309410247,0,0.372010500775752,0,109.086094750133,118.841733262588,118.915125497353,112.024496457049,124.167916535735,114.329290070464,0.413449767331547,0.286163159344608,0.370289861096673,0,12.6448352677033,11.2516231155388,11.480865401021,13.0446295571554,8.27733350517668,12.5004111501532,10.2641618826633,12.5158647937452,13.5990318568044,13.2183783879678,11.0184298753923
"chitotriose pos",0.0199346073238164,0.0604079009812619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.33336699925289,6.9585518085825,7.3207610438463,8.11379512618577,8.68518568226226,7.72021039331328,0,0,0,0,0.75949742343846,0.770029191034456,0.804706448588826,0.824997493655055,0.692967840311163,0.777092205642975,0.732434111235456,0.754387525209394,0.822694810559772,0.82894166717694,0.74270223617917
"ciliatine neg",0.00254853944564586,0.00772284680498747,0,0.00943809865408836,0.00929736736968073,0.00572334734285566,0.00680745715985865,0.00480546558889946,0.00957807012100211,0.00541928852553744,0,0.00388861533913666,0.110950493054481,0.0986559329620278,0.117626379026207,0.111342106750603,0.10932706313098,0.112998101473625,0.109726688118475,0.0945462320729932,0.072622412500822,0.103320661670677,0.211403313243862,0.17682000150722,0.188035961915928,0.189932206756765,0.189075856198642,0.193322619074359,0.194386135120312,0.19517109116639,0.175247902589964,0.193787015613022,0.0730599876482103,0.0604569145737136,0.0519595784697934,0.0781712121091929,0.117892761571395,0.0596295927580997,0.0523770149603157,0.105853934855769,0.156043295855017,0.141232506735336,0.147476864014568,0.16094150885413,0.151231669237285,0.169174146999122,0.144711123344696,0.16352000432932,0.14798942986065,0.13773765235945,0.0966842706717416,0.0866765263087066,0.0836196579186564,0.0974872438668442,0.107995545033479,0.0932784571418798,0.0820311251022999,0.0906119532172702,0.087286755168718,0.096468658416354,0.098771498303733,0.117370405616888,0.100728684811054,0.121256810054848,0.120163778435906,0.120363365493331,0.111267737725989,0.109572312608656,0.112848680647132,0.117372048654808,0.118635732752485
"ciliatine pos",0.00642656834983219,0.019474449544946,0,0,0,NaN,0,0,0,0,0,0,0.0848094514041055,0.0767105365282925,0.104273363205545,0.101269354546813,0.0878366370819489,0.0901432830366309,0.103352907963858,0.0946793732112373,0.0998567052815443,0.105490857377148,0.196459165240155,0.19020487295433,0.178359565086113,0.185630894021988,0.165773755932726,0.177289930873586,0.18806683951086,0.194449156869386,0.191395681439766,0.201707509939355,0.0627393054811368,0.0574322275322264,0.0521265159797401,0.0732588191261272,0.109609172561062,0.0521080286894983,0.0522316270089512,0.100244554043681,0.156859091067067,0.148244810093782,0.166277809186065,0.171857546831081,0.164607145119875,0.170542432933827,0.145712150574464,0.157434720111414,0.162427525892235,0.154282658334087,0.0903413984336146,0.0803602364835048,0.0864756100111407,0.0973985498535705,0.0911400921379719,0.088047044524538,0.0936537502066664,0.0808881428055334,0.0793668221539021,0.0833333490313656,0.125030565771053,0.104017497426897,0.106643375042398,0.111340468326426,0.10504863956406,0.0969107218329471,0.102875473532078,0.102267392766405,0.116935391747666,0.105730290533954,0.0888124134764566
"citrulline neg",0.290570783214225,0.880517524891589,10.937268629727,7.03038341456163,9.77290009552032,8.31498130414875,8.60162978799582,7.31654293767261,0,0.786030741088896,NaN,NaN,0,NaN,1.10660802587793,0.301037925941163,0.31180922022082,0.715477324306761,0,NaN,1.09548452770926,NaN,0.300776628370202,NaN,1.60361224470387,1.03529278388381,0.310479152921138,0.835436575322413,NaN,0.543337549554827,NaN,0.563122684038665,2.6812343629759,2.3854034154692,2.46638590257286,3.00177266203798,7.29377743215364,5.44323805958035,0,0,2.26946712829084,1.06526838178021,3.38316774047651,0.763504313553739,1.51825332499063,1.57699076019767,0,0.902041439586612,0.520880370661913,0.4666463298551,NaN,NaN,1.09289669191526,0.611146874385324,0.486928527391465,0.733213591398538,NaN,0.817127171871039,2.02578013902417,NaN,1.77218511428932,1.76910016276349,1.78866857315432,1.73057078327622,1.70197992638377,1.73884506451564,1.73640403913,1.71348959510104,1.69881510034816,1.78758658212622,1.72964387345458
"citrulline pos",0.292946632633264,0.887717068585649,11.0107115554521,7.58828599939926,10.0028067025053,9.14583383774215,8.76925917083379,7.82616250829587,0,0.833526308799817,NaN,NaN,0,NaN,1.25400192167963,0.316336203606466,0.321900145735767,0.808947250138735,NaN,0.345375366466103,1.3179282834479,0.307991714423501,0.457347287802655,0.308481675050475,2.42136962435411,1.53792292559671,0.486033901576764,1.43589441877775,0.311595335025949,0.58645579424935,NaN,0.576531967778713,2.50365142099872,2.36442445072042,2.15873171538537,2.91644091591217,7.05295208648122,5.12201005160991,0,0,2.54502315001305,1.25542786093271,3.65577876038541,0.876158129258948,1.70992571360248,1.8563998202288,0,1.00856239011797,0.695878239319087,0.514995814089209,NaN,NaN,1.25548696977503,0.732283552815467,0.508253375638419,0.798825092581426,NaN,0.983111701883553,2.25373981008317,NaN,1.61943298660269,2.01555550297094,2.02885688772889,2.12571173661422,2.04636177065345,2.01896679937451,2.06045734285354,2.09232873686946,2.00699362992614,1.92041829446251,1.82931281166733
"cysteate neg",0.00834772929726653,0.0252961493856561,3.24858819558312,3.10663666444034,2.87106745531361,3.10044021340511,2.51808268308325,2.78186937189213,0,0,0,0,5.92527214175092,5.83832840647007,6.77199266354201,6.2892089548031,6.33434245883599,6.35679869568089,0.116627708765629,0.115949638225229,0.137946936913426,0.645005033710612,3.44096539913694,3.73490814159874,3.16107633779615,3.48579928902707,2.75618588444743,4.0790984101323,0.237746619816078,0.328947633258964,0.222721975996758,0.26624271424158,0.888504313487285,0.736890895814502,0.853342404980209,1.06870765981048,1.71555596357099,0.783911360507856,0.0612606598362763,0.160455589404363,7.11706115009152,4.78568985632971,4.61291612340163,4.52847784202704,3.91715059820217,4.40667789470459,0.152736242858402,0.18165015376749,0.164943698992785,0.19966665532323,0.456788644405383,0.480888881090965,0.521045922283658,0.561913652795014,0.51178856120988,0.60463602268351,0.123701660030086,0.116728032354375,0.121328338536467,0.12010135552971,2.01970000097693,1.97476020009474,1.93586111340345,2.04153877219274,1.98361091219986,1.99345634629789,2.03834703745117,2.04541302583093,1.98720720283159,2.0283746377671,1.96905236849741
"cysteate pos",0.0430274773150198,0.130386294893999,3.21924757426973,2.58485212688105,2.8166074370414,2.79965544051473,2.26700628788288,2.55166478783046,0.109180482806936,0.109180482806936,0.109180482806936,0.109180482806936,6.04107018300272,5.70357426210292,6.09999487535734,6.46876241112919,6.03013621559825,6.19287291024986,0.109180482806936,0.109180482806936,0.109180482806936,0.407237409638667,2.77781743771736,3.16514811316644,2.67233042493374,3.12878640427068,2.94722467270616,3.9857276626064,0.16838804172394,0.109180482806936,0.109180482806936,0.109180482806936,0.905443697187047,0.439458946751962,0.904081630719382,0.944495438557788,1.82378609013115,0.408500248671209,0.172062064086227,0.174559195096049,6.66110305130493,3.60835874417521,4.14640842603087,3.83195214385265,3.77842632127482,3.6701855674245,0.186805430564972,0.109180482806936,0.109180482806936,0.109180482806936,0.230104002958641,0.259348005521764,0.284776501566609,0.349529315624099,0.401086645073612,0.726401695640324,0.109180482806936,0.109180482806936,0.109180482806936,0.109180482806936,1.8143152445557,1.82819048494653,1.67416153804163,1.98955076031862,1.67183330995183,1.86649087899393,1.72828508826031,2.20026126190261,1.57623336949178,1.84561028278737,1.8628761159348
"cysteine 2 neg",4.37018416709767,13.2429823245384,7.12082815508908,5.31272019779846,8.05915494993213,6.72785773886459,NaN,5.45946167247509,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,10.5019754218931,14.6576251307949,7.55898718971338,10.5008762298308,8.58393061829313,10.501841809709,0,0,0,0,4.88702218423039,4.82316147828225,NaN,5.18600298702979,6.7711579145274,4.79011868267646,0,NaN,12.3923183218691,9.16715919154595,13.9551845810142,8.12531030594403,9.33024148902071,9.57707398005609,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"cysteine 2 pos",0.451583865810567,1.36843595700172,6.61813767337603,4.78981916037505,6.10753790368195,6.3072841403911,5.20896209226253,5.39322031413893,0,0,0,0,2.68505563232241,2.64530564153876,3.15005402811161,2.87213633410395,2.70035272817652,2.60531438825398,0,0,0,0,9.98967965777559,12.5269539797122,7.60824976804352,9.31451895894356,7.71170526787369,9.16428367137174,0,0,0,0,4.6772365180097,4.07416263620594,3.43928033253078,4.31050667170517,5.55899738512514,4.20384301378859,0,0,10.8022567000176,9.83168126962816,10.8135751253773,9.79756949340301,9.31544656789202,10.8660457601969,0,0,0,0,1.62226981980591,1.79659309451608,2.05120421753508,1.63472488241926,1.67702238867988,2.21832564702063,0,0,0,0,3.96904070506085,3.57176117328242,3.80246938744648,3.7673844576341,3.82315128327387,3.70712130396651,3.66272007777874,3.74357031929494,3.60854434770463,3.59730018118991,3.78818097470455
"cystine2 pos",0.00568372239045243,0.0172234011831892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9727344508182,30.6713115620305,22.8808312381181,26.2676155682085,17.6388131176743,18.2021115613344,0,0,0,0,8.70257410610865,0,2.69270207535884,9.50921449884655,6.34238983774987,4.13416191190041,0,0,3.01904252883004,2.32462658197851,2.36224639468655,0,2.73886420385328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.44569752931032,0,2.41280900352786,0,0,0
"cytidine pos",0.0367591463761093,0.111391352654877,24.221578055485,38.4219098548079,23.3536607704651,26.7410159400067,29.8979452527971,24.2448177114333,0.445908874220138,0.355295545138907,0.214778084790989,0.180949549996345,0.260785938574065,0.647750941190338,0.323806573734481,0.551645103030247,0.400442859950843,0.80069177124829,0.225153835216352,0.186710750678817,0.219513885457429,0.398891595328707,1.04458707435469,0.788466274773787,0.716530043246883,1.1229328761215,0.573985675408489,1.0880254949973,0.175657142766816,0.206330575734167,0.233561450995271,0.217056672981433,0.323844353556381,0.208945275073202,0.253709497862375,0.518086670409601,1.07920218729257,0.235945093833989,0.183922212066394,0.160760738475849,28.6883815576434,20.0242951995732,25.7773747182749,21.4601871008641,22.500335498247,23.9253756897162,0.258786108115915,0.185315426340676,0.198797748984227,0.28130633235416,1.08056025087606,1.12018484133883,0.805352780675473,1.056874820974,1.05978148926017,1.14461161416069,0.283928646830245,0.193721062383701,0.162752106772865,0.312432072121504,4.39078748433781,4.78941277963494,4.87416677579583,4.11422724999451,4.01158052795945,5.39392727592594,4.67816479726043,4.88848918242943,4.89613437566465,4.5706927173469,4.70036964751232
"cytosine pos",0.231297173362905,0.700900525342137,105.32111670714,110.511672070555,65.8519629076723,40.7974982387551,38.6998299596726,444.887743193413,0,0,0,0,9.01217373452367,0,7.47129016971364,0,0,0,0,0,12.2388193724943,0,0,0,0,10.490163307973,32.3672371053473,0,0,10.6321955836665,0,10.0368122356822,0,0,0,0,0,0,0,113.235239378346,0,36.0031681831484,6.12113740628541,15.6897459646034,0,10.1299073639311,29.4240899228049,6.21418803825997,0,0,6.69969301282916,0,48.5457392783939,0,31.6547472947546,20.487414159162,6.42280221443688,0,0,0,8.48492686827262,26.7453544762839,9.76690381138548,6.9512224120266,0,0,6.485573172719,0,9.82933398695777,14.2408564237176,0
